precision,auc,n_features,features
0.24324324324324326,0.6032549268912906,16,"['team_conference_Pac-12' 'team_conference_Conference USA' 'player_weight'
 'player_class' 'yoy_win_rate' 'team_coach_encoded'
 'team_conference_Mid-American' 'team_conference_FBS Independents'
 'team_conference_American Athletic' 'stats_passing_pct' 'is_power_5'
 'team_conference_Big Ten' 'win_rate' 'yoy_stats_passing_pct'
 'yoy_usage_overall' 'team_conference_Big 12']"
0.2548262548262548,0.6185759694850604,18,"['yoy_win_rate' 'stats_passing_pct' 'team_conference_Sun Belt'
 'player_height' 'team_conference_Big 12' 'class_risk_factor'
 'team_conference_American Athletic' 'player_class'
 'yoy_stats_passing_pct' 'team_conference_Pac-12' 'team_conference_SEC'
 'team_name_encoded' 'team_conference_FBS Independents'
 'team_conference_ACC' 'win_rate' 'usage_overall'
 'win_rate_class_risk_factor' 'team_coach_encoded']"
0.245,0.5959122695486332,22,"['player_height' 'team_conference_Big 12' 'is_power_5' 'stats_passing_pct'
 'team_conference_Big Ten' 'win_rate' 'class_risk_factor'
 'team_conference_Mid-American' 'team_conference_ACC' 'yoy_win_rate'
 'team_coach_encoded' 'yoy_stats_passing_pct' 'team_conference_SEC'
 'team_conference_Pac-12' 'player_class' 'win_rate_class_risk_factor'
 'team_conference_American Athletic' 'team_conference_FBS Independents'
 'team_conference_Mountain West' 'team_name_encoded' 'yoy_usage_overall'
 'team_conference_Sun Belt']"
0.22276029055690072,0.6142085187539734,7,"['team_conference_Conference USA' 'team_conference_Big Ten'
 'team_coach_encoded' 'team_conference_Sun Belt' 'usage_overall'
 'win_rate' 'team_conference_FBS Independents']"
0.2536231884057971,0.6244628099173554,24,"['yoy_stats_passing_pct' 'team_coach_encoded'
 'team_conference_Conference USA' 'win_rate' 'usage_overall'
 'team_conference_SEC' 'win_rate_class_risk_factor'
 'team_conference_Big 12' 'team_conference_Big Ten'
 'team_conference_American Athletic' 'yoy_win_rate'
 'team_conference_Pac-12' 'team_conference_Mid-American'
 'is_not_same_coach_next_season' 'stats_passing_pct'
 'team_conference_FBS Independents' 'is_power_5' 'player_height'
 'player_class' 'team_conference_Mountain West' 'team_conference_ACC'
 'player_weight' 'class_risk_factor' 'team_name_encoded']"
0.18518518518518517,0.5483534647171011,6,"['team_conference_Big 12' 'stats_passing_pct' 'team_coach_encoded'
 'win_rate' 'player_weight' 'yoy_win_rate']"
0.2099644128113879,0.5901652892561984,8,"['yoy_win_rate' 'is_not_same_coach_next_season'
 'team_conference_Conference USA' 'team_conference_Mid-American'
 'team_coach_encoded' 'team_conference_Pac-12' 'class_risk_factor'
 'team_name_encoded']"
0.24651162790697675,0.6056706929434202,23,"['yoy_usage_overall' 'team_conference_Big Ten' 'team_conference_Sun Belt'
 'class_risk_factor' 'stats_passing_pct' 'yoy_win_rate'
 'team_conference_Big 12' 'player_height' 'team_coach_encoded'
 'player_weight' 'team_conference_American Athletic' 'is_power_5'
 'team_conference_ACC' 'team_conference_Pac-12'
 'team_conference_Mid-American' 'is_not_same_coach_next_season'
 'win_rate_class_risk_factor' 'player_class'
 'team_conference_Conference USA' 'usage_overall'
 'team_conference_FBS Independents' 'team_name_encoded'
 'team_conference_SEC']"
0.19469026548672566,0.5861220597584234,4,"['is_not_same_coach_next_season' 'yoy_win_rate' 'player_height'
 'team_conference_American Athletic']"
0.24396782841823056,0.653006993006993,9,"['player_height' 'team_conference_Big Ten' 'yoy_usage_overall'
 'team_conference_American Athletic' 'class_risk_factor'
 'win_rate_class_risk_factor' 'is_power_5' 'team_conference_Big 12'
 'usage_overall']"
0.23607427055702918,0.64085187539733,18,"['is_power_5' 'usage_overall' 'class_risk_factor'
 'team_conference_FBS Independents' 'team_name_encoded'
 'team_conference_SEC' 'team_conference_Mid-American'
 'win_rate_class_risk_factor' 'yoy_win_rate' 'team_coach_encoded'
 'is_not_same_coach_next_season' 'team_conference_Sun Belt'
 'team_conference_Conference USA' 'player_height' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'team_conference_Big 12'
 'team_conference_Big Ten']"
0.24064171122994651,0.5895104895104895,16,"['player_height' 'player_class' 'team_conference_Pac-12'
 'team_conference_Big Ten' 'team_name_encoded'
 'is_not_same_coach_next_season' 'team_conference_Big 12'
 'team_conference_Mountain West' 'class_risk_factor'
 'team_conference_American Athletic' 'team_conference_Sun Belt'
 'team_conference_Mid-American' 'stats_passing_pct'
 'team_conference_FBS Independents' 'team_conference_ACC'
 'team_coach_encoded']"
0.23972602739726026,0.6234392879847426,9,"['yoy_win_rate' 'yoy_usage_overall' 'player_height' 'stats_passing_pct'
 'usage_overall' 'team_conference_Mid-American' 'yoy_stats_passing_pct'
 'team_conference_SEC' 'win_rate']"
0.23778501628664495,0.6118372536554355,19,"['yoy_usage_overall' 'team_conference_SEC' 'is_not_same_coach_next_season'
 'stats_passing_pct' 'team_conference_Conference USA'
 'team_conference_American Athletic' 'yoy_win_rate'
 'team_conference_Mountain West' 'player_weight' 'yoy_stats_passing_pct'
 'team_conference_Big Ten' 'usage_overall' 'team_conference_Pac-12'
 'team_conference_FBS Independents' 'team_conference_ACC'
 'team_conference_Mid-American' 'class_risk_factor' 'player_class'
 'team_coach_encoded']"
0.21714285714285714,0.5808773045136681,14,"['team_conference_Conference USA' 'team_conference_American Athletic'
 'team_conference_Sun Belt' 'team_conference_SEC'
 'team_conference_Big Ten' 'yoy_stats_passing_pct' 'player_weight'
 'team_conference_FBS Independents' 'is_not_same_coach_next_season'
 'yoy_win_rate' 'yoy_usage_overall' 'win_rate_class_risk_factor'
 'class_risk_factor' 'team_conference_Mid-American']"
0.236,0.61716465352829,19,"['team_coach_encoded' 'team_conference_Conference USA'
 'win_rate_class_risk_factor' 'team_conference_Mid-American'
 'team_conference_ACC' 'yoy_usage_overall' 'team_name_encoded'
 'team_conference_Mountain West' 'team_conference_SEC' 'class_risk_factor'
 'team_conference_Big 12' 'player_class' 'usage_overall'
 'team_conference_Big Ten' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'yoy_stats_passing_pct'
 'team_conference_FBS Independents' 'win_rate']"
0.25496688741721857,0.6196630642085187,16,"['team_conference_Mountain West' 'class_risk_factor' 'player_weight'
 'yoy_win_rate' 'team_conference_American Athletic' 'team_conference_SEC'
 'player_class' 'team_conference_Big Ten' 'usage_overall'
 'yoy_stats_passing_pct' 'team_conference_Mid-American'
 'yoy_usage_overall' 'team_conference_ACC' 'player_height'
 'team_conference_Big 12' 'is_power_5']"
0.22432432432432434,0.6114049586776861,22,"['win_rate' 'player_weight' 'yoy_win_rate'
 'team_conference_FBS Independents' 'team_conference_Big Ten'
 'stats_passing_pct' 'yoy_stats_passing_pct'
 'team_conference_Mountain West' 'team_conference_Pac-12'
 'team_conference_ACC' 'is_power_5' 'usage_overall' 'team_name_encoded'
 'win_rate_class_risk_factor' 'is_not_same_coach_next_season'
 'team_conference_SEC' 'player_height' 'team_conference_Sun Belt'
 'team_conference_American Athletic' 'team_coach_encoded'
 'team_conference_Big 12' 'team_conference_Conference USA']"
0.2600896860986547,0.5969103623649079,18,"['is_power_5' 'yoy_usage_overall' 'team_conference_Mid-American'
 'is_not_same_coach_next_season' 'team_conference_Big Ten'
 'team_conference_American Athletic' 'win_rate' 'team_coach_encoded'
 'player_class' 'team_conference_Mountain West' 'team_conference_Big 12'
 'win_rate_class_risk_factor' 'team_conference_Conference USA'
 'team_conference_Pac-12' 'team_conference_Sun Belt' 'stats_passing_pct'
 'team_conference_SEC' 'team_name_encoded']"
0.23676880222841226,0.623064208518754,5,"['usage_overall' 'team_conference_Conference USA' 'yoy_win_rate'
 'player_height' 'team_name_encoded']"
0.2245430809399478,0.6321169739351558,12,"['yoy_stats_passing_pct' 'team_conference_Big 12'
 'team_conference_American Athletic' 'team_name_encoded' 'player_weight'
 'team_conference_ACC' 'usage_overall' 'player_height' 'yoy_win_rate'
 'team_conference_Pac-12' 'team_conference_Conference USA' 'is_power_5']"
0.22336769759450173,0.6186395422759059,16,"['team_conference_Big Ten' 'usage_overall' 'player_class'
 'team_conference_FBS Independents' 'player_height'
 'win_rate_class_risk_factor' 'team_conference_American Athletic'
 'team_conference_Mid-American' 'is_not_same_coach_next_season'
 'class_risk_factor' 'win_rate' 'team_conference_Mountain West'
 'yoy_stats_passing_pct' 'team_conference_Pac-12'
 'team_conference_Sun Belt' 'yoy_win_rate']"
0.25547445255474455,0.6177495232040686,23,"['team_conference_Big Ten' 'usage_overall' 'is_power_5'
 'team_conference_Mid-American' 'team_coach_encoded' 'yoy_win_rate'
 'player_class' 'team_conference_American Athletic'
 'team_conference_FBS Independents' 'team_conference_Conference USA'
 'win_rate' 'yoy_stats_passing_pct' 'player_weight' 'team_conference_SEC'
 'win_rate_class_risk_factor' 'team_conference_Sun Belt'
 'yoy_usage_overall' 'class_risk_factor' 'team_conference_Mountain West'
 'is_not_same_coach_next_season' 'stats_passing_pct' 'team_name_encoded'
 'team_conference_ACC']"
0.22794117647058823,0.5988556897647807,9,"['yoy_win_rate' 'player_weight' 'team_conference_Big Ten' 'player_height'
 'team_conference_ACC' 'player_class' 'is_not_same_coach_next_season'
 'team_name_encoded' 'team_conference_Mountain West']"
0.24124513618677043,0.6043992371265099,21,"['team_conference_Big 12' 'yoy_stats_passing_pct'
 'team_conference_Mid-American' 'yoy_usage_overall'
 'team_conference_Big Ten' 'team_name_encoded' 'player_height'
 'yoy_win_rate' 'team_conference_SEC' 'team_conference_ACC'
 'team_conference_FBS Independents' 'team_coach_encoded'
 'stats_passing_pct' 'team_conference_Mountain West'
 'win_rate_class_risk_factor' 'player_class'
 'team_conference_American Athletic' 'class_risk_factor' 'is_power_5'
 'team_conference_Pac-12' 'usage_overall']"
0.25203252032520324,0.6268150031786395,21,"['player_class' 'class_risk_factor' 'team_conference_Big Ten'
 'team_conference_Conference USA' 'team_conference_SEC'
 'team_conference_Sun Belt' 'win_rate_class_risk_factor' 'usage_overall'
 'stats_passing_pct' 'team_conference_ACC' 'team_conference_Pac-12'
 'win_rate' 'team_coach_encoded' 'player_height' 'yoy_usage_overall'
 'team_conference_American Athletic' 'yoy_win_rate'
 'team_conference_FBS Independents' 'team_conference_Mountain West'
 'is_power_5' 'team_conference_Big 12']"
0.17687074829931973,0.5339605848696758,3,"['team_conference_SEC' 'win_rate_class_risk_factor'
 'team_conference_Sun Belt']"
0.23684210526315788,0.5870756516211062,8,"['team_conference_Mid-American' 'yoy_usage_overall'
 'team_conference_Mountain West' 'player_height' 'player_class'
 'team_conference_Big 12' 'team_name_encoded' 'win_rate']"
0.2144638403990025,0.5874507310870947,18,"['yoy_usage_overall' 'player_height' 'team_conference_FBS Independents'
 'team_name_encoded' 'team_conference_Mid-American' 'yoy_win_rate'
 'win_rate' 'yoy_stats_passing_pct' 'player_weight' 'team_coach_encoded'
 'team_conference_Mountain West' 'team_conference_Sun Belt'
 'is_not_same_coach_next_season' 'team_conference_Conference USA'
 'team_conference_ACC' 'usage_overall' 'stats_passing_pct'
 'team_conference_SEC']"
0.24579124579124578,0.6165162110616658,21,"['team_conference_Mountain West' 'team_coach_encoded'
 'win_rate_class_risk_factor' 'team_conference_Sun Belt'
 'team_conference_Pac-12' 'yoy_stats_passing_pct' 'stats_passing_pct'
 'team_conference_Mid-American' 'player_weight'
 'is_not_same_coach_next_season' 'team_conference_Conference USA'
 'win_rate' 'player_height' 'yoy_win_rate' 'is_power_5' 'player_class'
 'team_conference_FBS Independents' 'team_conference_SEC' 'usage_overall'
 'class_risk_factor' 'team_conference_ACC']"
0.23923444976076555,0.5852638270820089,14,"['team_conference_Big 12' 'player_height' 'win_rate_class_risk_factor'
 'team_conference_FBS Independents' 'team_conference_Mountain West'
 'team_conference_ACC' 'team_conference_Mid-American' 'team_coach_encoded'
 'team_conference_SEC' 'player_weight' 'yoy_win_rate'
 'team_conference_American Athletic' 'team_conference_Big Ten'
 'player_class']"
0.24555160142348753,0.6278067387158297,20,"['player_class' 'team_conference_Mid-American' 'player_height'
 'win_rate_class_risk_factor' 'is_power_5' 'team_conference_Sun Belt'
 'team_conference_Mountain West' 'is_not_same_coach_next_season'
 'yoy_stats_passing_pct' 'player_weight'
 'team_conference_American Athletic' 'stats_passing_pct'
 'team_conference_Conference USA' 'team_conference_Big 12'
 'team_name_encoded' 'team_conference_Pac-12' 'class_risk_factor'
 'usage_overall' 'yoy_win_rate' 'win_rate']"
0.2404692082111437,0.6241385886840434,10,"['team_conference_FBS Independents' 'team_conference_American Athletic'
 'team_conference_Mid-American' 'team_coach_encoded' 'class_risk_factor'
 'team_conference_SEC' 'is_power_5' 'yoy_win_rate' 'usage_overall'
 'team_conference_Big 12']"
0.19254658385093168,0.5600381436745073,7,"['yoy_win_rate' 'team_conference_Conference USA' 'team_conference_SEC'
 'stats_passing_pct' 'win_rate' 'team_coach_encoded'
 'team_conference_Pac-12']"
0.2413793103448276,0.5739987285441831,4,"['team_conference_American Athletic' 'team_conference_Mountain West'
 'stats_passing_pct' 'player_height']"
0.2204724409448819,0.5770120788302606,5,"['is_power_5' 'yoy_usage_overall' 'team_name_encoded'
 'win_rate_class_risk_factor' 'team_conference_Big Ten']"
0.23353293413173654,0.6088874761602034,16,"['stats_passing_pct' 'team_conference_Mountain West' 'yoy_win_rate'
 'yoy_usage_overall' 'team_conference_ACC' 'yoy_stats_passing_pct'
 'player_class' 'team_name_encoded' 'team_conference_SEC'
 'is_not_same_coach_next_season' 'team_conference_Mid-American'
 'team_conference_FBS Independents' 'win_rate_class_risk_factor'
 'team_conference_American Athletic' 'team_conference_Pac-12'
 'usage_overall']"
0.20846905537459284,0.5608963763509218,4,"['team_conference_Mid-American' 'team_conference_Sun Belt' 'player_weight'
 'team_conference_Big 12']"
0.2409090909090909,0.6012587412587412,25,"['team_conference_FBS Independents' 'player_weight' 'win_rate'
 'team_name_encoded' 'stats_passing_pct' 'yoy_win_rate'
 'team_conference_American Athletic' 'team_conference_ACC'
 'team_conference_Conference USA' 'team_conference_Big Ten'
 'team_conference_Sun Belt' 'player_class' 'team_conference_Big 12'
 'win_rate_class_risk_factor' 'team_conference_Mid-American'
 'team_conference_SEC' 'team_conference_Pac-12' 'team_coach_encoded'
 'class_risk_factor' 'yoy_usage_overall' 'is_power_5'
 'team_conference_Mountain West' 'yoy_stats_passing_pct'
 'is_not_same_coach_next_season' 'player_height']"
0.21727019498607242,0.5954227590591227,6,"['team_conference_FBS Independents' 'team_conference_Conference USA'
 'yoy_usage_overall' 'is_power_5' 'player_height' 'team_name_encoded']"
0.25660377358490566,0.624284806102988,18,"['yoy_win_rate' 'team_conference_Big Ten' 'player_weight'
 'team_conference_Pac-12' 'is_not_same_coach_next_season'
 'yoy_stats_passing_pct' 'win_rate_class_risk_factor' 'stats_passing_pct'
 'is_power_5' 'team_conference_ACC' 'team_conference_Big 12'
 'usage_overall' 'team_conference_Mountain West' 'player_height'
 'class_risk_factor' 'team_conference_FBS Independents'
 'team_conference_Conference USA' 'player_class']"
0.23008849557522124,0.5990909090909091,7,"['yoy_win_rate' 'class_risk_factor' 'team_conference_ACC'
 'win_rate_class_risk_factor' 'player_height' 'is_power_5'
 'team_name_encoded']"
0.22988505747126436,0.6097266369993642,16,"['team_conference_FBS Independents' 'team_conference_Conference USA'
 'team_name_encoded' 'team_conference_ACC' 'team_conference_Mid-American'
 'team_conference_Big Ten' 'player_weight' 'team_conference_SEC'
 'stats_passing_pct' 'yoy_win_rate' 'yoy_usage_overall'
 'is_not_same_coach_next_season' 'player_class'
 'team_conference_American Athletic' 'team_conference_Sun Belt'
 'usage_overall']"
0.2028985507246377,0.585956770502225,3,['team_conference_Mountain West' 'team_conference_Sun Belt' 'yoy_win_rate']
0.2625,0.5332167832167833,3,"['team_conference_Big Ten' 'team_conference_Conference USA'
 'team_conference_Big 12']"
0.25517241379310346,0.6197711379529561,18,"['team_conference_Big Ten' 'yoy_stats_passing_pct'
 'team_conference_American Athletic' 'player_class' 'win_rate'
 'team_conference_SEC' 'usage_overall' 'is_power_5'
 'is_not_same_coach_next_season' 'yoy_win_rate'
 'win_rate_class_risk_factor' 'team_conference_Conference USA'
 'team_conference_ACC' 'team_conference_Pac-12' 'team_coach_encoded'
 'team_conference_Mid-American' 'stats_passing_pct' 'yoy_usage_overall']"
0.2233502538071066,0.6073553719008264,8,"['team_conference_Mountain West' 'player_weight'
 'is_not_same_coach_next_season' 'team_conference_American Athletic'
 'usage_overall' 'team_conference_Sun Belt' 'team_conference_Mid-American'
 'yoy_usage_overall']"
0.22538860103626943,0.6133248569612206,15,"['team_conference_SEC' 'player_height' 'team_conference_FBS Independents'
 'is_not_same_coach_next_season' 'yoy_usage_overall' 'stats_passing_pct'
 'usage_overall' 'team_coach_encoded' 'yoy_win_rate'
 'yoy_stats_passing_pct' 'team_conference_Conference USA' 'is_power_5'
 'team_conference_Pac-12' 'team_conference_Mountain West'
 'team_conference_Big 12']"
0.24285714285714285,0.5947616020343294,16,"['stats_passing_pct' 'player_weight' 'is_power_5'
 'team_conference_American Athletic' 'class_risk_factor'
 'team_conference_FBS Independents' 'yoy_usage_overall'
 'win_rate_class_risk_factor' 'team_conference_Mountain West'
 'team_conference_Mid-American' 'player_class' 'team_name_encoded'
 'is_not_same_coach_next_season' 'yoy_stats_passing_pct' 'yoy_win_rate'
 'team_conference_Pac-12']"
